PROVINCE,REGION,SECTOR,TSIC-2 dg,TSIC-2dg_details,TSIC-5dg,TSIC-5dg_details,BUSINESS SIZE,NUMBER of MSME,DATA SOURCE,YEAR
Chumphon,South,J,50,Information and communication,05055,Information and communication - small establishments,Small,22,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Chumphon,South,J,50,Information and communication,05066,Information and communication - medium establishments,Medium,6,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Chumphon,South,M,60,Professional and technical services,06055,Professional and technical services - micro establishments,Micro,127,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Chumphon,South,M,60,Professional and technical services,06055,Professional and technical services - small establishments,Small,28,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Chumphon,South,M,60,Professional and technical services,06066,Professional and technical services - medium establishments,Medium,6,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Trang,South,A,10,Agriculture and food processing,01055,Agriculture and food processing - micro establishments,Micro,213,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Trang,South,A,10,Agriculture and food processing,01055,Agriculture and food processing - small establishments,Small,46,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Trang,South,A,10,Agriculture and food processing,01066,Agriculture and food processing - medium establishments,Medium,11,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Trang,South,C,20,Manufacturing,02055,Manufacturing - micro establishments,Micro,292,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Trang,South,C,20,Manufacturing,02055,Manufacturing - small establishments,Small,68,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Trang,South,C,20,Manufacturing,02066,Manufacturing - medium establishments,Medium,13,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Trang,South,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - micro establishments,Micro,366,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Trang,South,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - small establishments,Small,93,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Trang,South,G,30,Wholesale and retail trade,03066,Wholesale and retail trade - medium establishments,Medium,20,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Trang,South,I,40,Accommodation and food service,04055,Accommodation and food service - micro establishments,Micro,260,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Trang,South,I,40,Accommodation and food service,04055,Accommodation and food service - small establishments,Small,71,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Trang,South,I,40,Accommodation and food service,04066,Accommodation and food service - medium establishments,Medium,14,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Trang,South,J,50,Information and communication,05055,Information and communication - micro establishments,Micro,116,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Trang,South,J,50,Information and communication,05055,Information and communication - small establishments,Small,27,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Trang,South,J,50,Information and communication,05066,Information and communication - medium establishments,Medium,6,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Trang,South,M,60,Professional and technical services,06055,Professional and technical services - micro establishments,Micro,134,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Trang,South,M,60,Professional and technical services,06055,Professional and technical services - small establishments,Small,34,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Trang,South,M,60,Professional and technical services,06066,Professional and technical services - medium establishments,Medium,7,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Phatthalung,South,A,10,Agriculture and food processing,01055,Agriculture and food processing - micro establishments,Micro,186,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Phatthalung,South,A,10,Agriculture and food processing,01055,Agriculture and food processing - small establishments,Small,42,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Phatthalung,South,A,10,Agriculture and food processing,01066,Agriculture and food processing - medium establishments,Medium,12,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Phatthalung,South,C,20,Manufacturing,02055,Manufacturing - micro establishments,Micro,271,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Phatthalung,South,C,20,Manufacturing,02055,Manufacturing - small establishments,Small,60,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Phatthalung,South,C,20,Manufacturing,02066,Manufacturing - medium establishments,Medium,13,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Phatthalung,South,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - micro establishments,Micro,340,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Phatthalung,South,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - small establishments,Small,74,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Phatthalung,South,G,30,Wholesale and retail trade,03066,Wholesale and retail trade - medium establishments,Medium,17,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Phatthalung,South,I,40,Accommodation and food service,04055,Accommodation and food service - micro establishments,Micro,302,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Phatthalung,South,I,40,Accommodation and food service,04055,Accommodation and food service - small establishments,Small,70,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Phatthalung,South,I,40,Accommodation and food service,04066,Accommodation and food service - medium establishments,Medium,14,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Phatthalung,South,J,50,Information and communication,05055,Information and communication - micro establishments,Micro,106,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Phatthalung,South,J,50,Information and communication,05055,Information and communication - small establishments,Small,28,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Phatthalung,South,J,50,Information and communication,05066,Information and communication - medium establishments,Medium,6,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Phatthalung,South,M,60,Professional and technical services,06055,Professional and technical services - micro establishments,Micro,142,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Phatthalung,South,M,60,Professional and technical services,06055,Professional and technical services - small establishments,Small,31,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Phatthalung,South,M,60,Professional and technical services,06066,Professional and technical services - medium establishments,Medium,8,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Satun,South,A,10,Agriculture and food processing,01055,Agriculture and food processing - micro establishments,Micro,150,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Satun,South,A,10,Agriculture and food processing,01055,Agriculture and food processing - small establishments,Small,34,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Satun,South,A,10,Agriculture and food processing,01066,Agriculture and food processing - medium establishments,Medium,8,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Satun,South,C,20,Manufacturing,02055,Manufacturing - micro establishments,Micro,200,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Satun,South,C,20,Manufacturing,02055,Manufacturing - small establishments,Small,44,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Satun,South,C,20,Manufacturing,02066,Manufacturing - medium establishments,Medium,10,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Satun,South,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - micro establishments,Micro,305,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Satun,South,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - small establishments,Small,69,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Satun,South,G,30,Wholesale and retail trade,03066,Wholesale and retail trade - medium establishments,Medium,16,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Satun,South,I,40,Accommodation and food service,04055,Accommodation and food service - micro establishments,Micro,217,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Satun,South,I,40,Accommodation and food service,04055,Accommodation and food service - small establishments,Small,49,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Satun,South,I,40,Accommodation and food service,04066,Accommodation and food service - medium establishments,Medium,11,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Satun,South,J,50,Information and communication,05055,Information and communication - micro establishments,Micro,91,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Satun,South,J,50,Information and communication,05055,Information and communication - small establishments,Small,20,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Satun,South,J,50,Information and communication,05066,Information and communication - medium establishments,Medium,4,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Satun,South,M,60,Professional and technical services,06055,Professional and technical services - micro establishments,Micro,107,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Satun,South,M,60,Professional and technical services,06055,Professional and technical services - small establishments,Small,23,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Satun,South,M,60,Professional and technical services,06066,Professional and technical services - medium establishments,Medium,5,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Pattani,South,A,10,Agriculture and food processing,01055,Agriculture and food processing - micro establishments,Micro,218,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Pattani,South,A,10,Agriculture and food processing,01055,Agriculture and food processing - small establishments,Small,44,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Pattani,South,A,10,Agriculture and food processing,01066,Agriculture and food processing - medium establishments,Medium,10,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Pattani,South,C,20,Manufacturing,02055,Manufacturing - micro establishments,Micro,280,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Pattani,South,C,20,Manufacturing,02055,Manufacturing - small establishments,Small,68,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Pattani,South,C,20,Manufacturing,02066,Manufacturing - medium establishments,Medium,15,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Pattani,South,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - micro establishments,Micro,381,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Pattani,South,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - small establishments,Small,82,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Pattani,South,G,30,Wholesale and retail trade,03066,Wholesale and retail trade - medium establishments,Medium,19,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Pattani,South,I,40,Accommodation and food service,04055,Accommodation and food service - micro establishments,Micro,305,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Pattani,South,I,40,Accommodation and food service,04055,Accommodation and food service - small establishments,Small,65,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Pattani,South,I,40,Accommodation and food service,04066,Accommodation and food service - medium establishments,Medium,15,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Pattani,South,J,50,Information and communication,05055,Information and communication - micro establishments,Micro,131,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Pattani,South,J,50,Information and communication,05055,Information and communication - small establishments,Small,27,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Pattani,South,J,50,Information and communication,05066,Information and communication - medium establishments,Medium,6,SYNTHETIC SAMPLE - generated from Scout metadata,2019
Pattani,South,M,60,Professional and technical services,06055,Professional and technical services - micro establishments,Micro,135,SYNTHETIC SAMPLE - generated from Scout metadata,2019
