customer_id,signup_date,region,plan_type,acquisition_channel,age,account_tenure_days,avg_order_value,orders_last_90d,app_sessions_last_30d,support_tickets_90d,late_delivery_rate,avg_delivery_delay_hours,discount_ratio,product_variety_score,return_rate_90d,competitor_price_index,days_since_last_order,account_status_30d,post_period_refund_flag,account_note_post_period,is_outlier
PC100900,2023-12-28,metro,basic,paid_search,18.0,369,81.47,2,12,2,0.151,11.0,0.091,75.4,0.191,0.962,39.8,0,N,support,0
PC100908,2024-09-23,rural,basic,organic,46.0,99,94.65,9,9,0,0.256,16.09,0.422,74.0,0.039,0.933,30.6,0,N,support,0
PC101176,2024-09-01,suburban,basic,organic,37.0,121,51.99,5,11,0,0.19,8.89,0.207,57.0,0.024,1.072,66.6,0,N,support,0
PC101484,2024-11-20,metro,basic,organic,35.0,41,80.68,9,8,1,0.072,8.44,0.186,54.0,0.055,0.91,8.5,0,N,support,0
PC100585,2023-12-11,suburban,plus,affiliate,31.0,386,41.06,7,11,3,0.647,34.54,0.578,96.6,0.133,1.118,47.9,0,N,support,1
PC100885,2024-06-05,metro,plus,referral,39.0,209,84.55,8,15,0,0.151,19.46,0.415,65.0,0.007,1.029,9.9,0,N,support,0
PC101073,2023-11-27,suburban,basic,referral,31.0,400,78.41,10,10,0,0.327,35.71,0.165,54.6,0.004,0.933,1.9,0,N,support,0
PC101480,2024-09-10,metro,plus,paid_search,29.0,112,44.48,6,17,3,0.324,21.53,0.216,8.2,0.087,1.062,34.6,1,Y,support,1
PC100652,2023-07-15,metro,basic,referral,51.0,535,51.25,4,13,0,0.132,12.85,0.136,13.2,0.062,1.131,25.9,0,N,support,0
PC100999,2024-05-13,suburban,premium,paid_search,38.0,232,107.14,10,13,1,0.305,360.0,0.476,92.1,0.108,0.896,23.4,0,N,support,1
PC101564,2024-03-02,suburban,plus,referral,46.0,304,40.59,6,16,1,0.163,20.19,0.1,23.9,0.037,1.003,20.0,0,N,support,0
PC100236,2023-11-08,suburban,basic,referral,41.0,419,41.16,7,8,0,0.003,12.49,0.226,43.5,0.047,0.914,34.1,0,N,support,0
PC101524,2024-08-15,rural,basic,organic,50.0,138,40.63,8,11,0,0.053,25.45,0.162,51.4,0.003,0.859,12.1,0,N,support,0
PC100714,2024-03-25,suburban,premium,paid_search,38.0,281,107.03,9,15,0,0.006,13.92,0.155,72.4,0.047,0.902,52.6,0,N,support,0
PC101082,2024-08-09,metro,basic,organic,35.0,144,51.59,5,11,0,0.135,11.22,0.278,41.7,0.107,0.919,43.3,0,N,support,0
PC100444,2024-07-09,metro,basic,organic,28.0,175,69.07,10,11,1,0.106,15.35,0.104,66.2,0.035,0.903,39.5,0,N,support,0
PC101921,2023-01-01,rural,basic,affiliate,33.0,803,25.32,10,8,1,0.237,25.39,0.198,34.2,0.056,1.163,36.4,0,N,support,1
PC101118,2023-09-19,rural,?,organic,37.0,469,71.11,7,10,2,0.272,33.24,0.262,46.1,0.06,1.019,16.0,0,N,support,0
PC100602,2024-09-06,rural,basic,paid_search,25.0,116,48.53,6,11,3,0.286,25.32,0.662,49.8,0.112,0.862,29.3,0,N,support,1
PC100978,2024-08-09,metro,basic,organic,20.0,144,104.73,9,12,0,0.132,33.69,0.475,72.1,0.342,0.983,20.6,0,N,support,1
PC101200,2024-04-08,metro,basic,referral,32.0,267,39.78,8,9,2,0.14,17.5,0.136,70.7,0.043,1.054,12.7,0,N,support,0
PC101867,2024-05-23,rural,basic,organic,24.0,222,57.98,8,11,0,0.261,15.35,0.36,52.9,0.147,0.976,32.7,1,Y,support,1
PC101967,2024-10-29,metro,plus,organic,43.0,63,88.12,8,12,1,0.082,3.92,0.244,58.4,0.072,0.837,42.2,0,N,support,0
PC101051,2024-05-07,suburban,premium,referral,21.0,238,74.92,13,12,2,0.108,23.6,0.114,58.9,0.047,1.066,37.6,0,N,support,0
PC100573,2024-09-11,suburban,plus,paid_search,47.0,111,170.76,8,16,0,0.271,14.22,0.048,43.6,0.029,1.171,47.8,0,N,support,1
PC100066,2024-04-19,suburban,plus,paid_search,53.0,256,39.85,7,9,1,0.068,10.66,0.339,76.2,0.116,0.71,22.5,0,N,support,0
PC102156 ,2024-02-10,suburban,basic,paid_search,61.0,325,57.43,8,11,0,0.143,12.27,0.087,71.5,0.007,1.026,7.2,0,N,support,0
PC101598,2023-09-23,metro,premium,referral,20.0,465,124.77,10,14,1,0.34,31.65,0.162,81.2,0.138,0.825,10.4,0,N,support,1
PC102021,2024-06-13,suburban,plus,paid_search,43.0,201,32.52,4,10,0,0.387,36.33,0.099,26.9,0.077,1.119,45.1,1,Y,support,1
PC101975,2023-07-06,suburban,premium,organic,39.0,544,75.28,11,14,1,0.034,2.05,0.194,87.4,0.163,0.68,1.3,0,N,support,0
PC100398,2024-08-03,suburban,basic,organic,45.0,150,59.91,9,13,0,0.165,14.09,0.292,45.4,0.147,1.035,28.0,0,N,support,0
PC100505,2024-10-10,metro,plus,organic,18.0,82,100.53,9,10,0,0.349,19.64,0.194,95.3,0.074,1.052,14.9,0,N,support,0
PC100821,2024-05-18,metro,basic,organic,45.0,227,51.83,3,11,1,0.05,12.05,0.195,52.5,0.065,0.952,47.1,0,N,support,0
PC100011,2024-05-04,metro,plus,social,38.0,241,43.3,11,18,0,0.006,8.08,0.123,60.0,0.046,0.777,6.3,0,N,support,0
PC100870 ,2024-07-25,suburban,premium,referral,41.0,159,41.99,7,13,1,0.105,5.84,0.121,64.4,0.106,1.008,48.7,0,N,support,0
PC101491,2024-06-23,metro,premium,paid_search,32.0,191,36.44,13,9,1,0.285,14.83,0.439,92.4,0.057,0.994,32.2,0,N,support,0
PC101417,2023-09-04,metro,plus,social,31.0,484,30.29,6,8,0,0.199,20.07,0.598,51.0,0.101,0.919,55.3,0,N,support,0
PC101307,2023-02-23,metro,basic,social,38.0,0,44.12,9,12,0,0.151,4.55,0.245,65.2,0.008,0.943,19.2,0,N,support,0
PC100691,2023-11-09,metro,premium,affiliate,32.0,418,35.61,10,7,0,0.036,18.88,0.51,84.2,0.01,0.983,2.2,0,N,support,0
PC101032,2023-12-05,suburban,basic,paid_search,43.0,392,60.88,11,11,2,0.154,13.44,0.347,44.0,0.198,0.911,25.6,0,N,support,0
PC100382,2024-01-09,suburban,basic,referral,46.0,357,78.87,6,9,1,0.223,19.64,0.307,63.9,0.036,0.739,31.5,0,N,support,0
PC101802,2024-07-07,suburban,plus,paid_search,30.0,177,67.28,4,7,0,0.048,19.37,0.189,60.5,0.143,0.938,38.1,0,N,support,0
PC101150,2024-06-18,suburban,basic,referral,23.0,196,32.63,11,17,1,0.097,10.49,0.113,68.0,0.158,1.01,11.0,0,N,support,0
PC100894,2024-06-20,rural,basic,affiliate,30.0,194,68.61,6,12,2,0.068,44.23,0.0,58.5,0.098,0.867,20.7,1,N,support,1
PC101085,2023-09-04,rural,plus,organic,53.0,484,63.49,6,9,1,0.229,29.54,0.492,73.8,0.068,1.051,18.1,0,N,support,0
PC101031,2023-01-01,metro,premium,affiliate,18.0,740,43.3,12,13,0,0.018,12.18,0.113,76.0,0.006,0.876,33.7,0,N,support,1
PC100729,2024-07-02,suburban,plus,social,32.0,182,69.52,6,9,0,0.107,17.0,0.298,47.6,0.093,1.162,20.0,0,N,support,0
PC100600,2024-06-19,rural,plus,social,45.0,195,19.42,5,13,0,0.151,38.13,0.18,60.6,0.059,1.13,22.0,0,N,support,0
PC101779,2023-09-25,metro,basic,organic,26.0,463,35.95,8,11,1,0.049,42.77,0.29,71.5,0.079,0.858,33.0,0,Y,support,0
PC102107,2024-09-18,metro,premium,paid_search,32.0,104,63.88,10,13,1,0.004,2.1,0.14,75.9,0.021,0.869,59.6,0,N,support,0
PC100683,2024-08-03,metro,plus,paid_search,56.0,150,47.44,6,10,3,0.208,55.41,0.208,60.0,0.079,0.995,21.5,1,Y,support,1
PC100785,2023-12-25,suburban,plus,organic,43.0,372,52.27,6,13,3,0.205,38.98,0.272,40.0,0.078,1.004,41.8,0,N,support,1
PC100832,2023-12-17,suburban,basic,referral,38.0,380,106.56,11,9,0,0.322,23.33,0.322,72.7,0.027,1.15,10.4,0,N,support,0
PC102084,2024-10-10,suburban,basic,organic,33.0,82,33.52,12,16,2,0.131,8.2,0.393,72.1,0.115,1.108,18.6,0,N,support,0
PC100737,2024-06-27,rural,basic,paid_search,30.0,187,78.24,8,11,0,0.191,40.12,0.096,70.5,0.008,1.104,34.3,0,N,support,0
PC100178,2024-10-24,suburban,basic,paid_search,37.0,68,95.47,7,6,1,0.101,13.24,0.474,76.7,0.046,1.162,27.1,0,N,support,0
PC100633,2023-08-13,suburban,basic,social,33.0,506,67.34,7,9,1,0.188,23.58,0.14,71.3,0.116,1.148,32.1,0,Y,support,0
PC101971,2024-01-09,metro,basic,organic,24.0,357,29.16,7,13,1,0.072,22.85,0.568,54.7,0.075,1.063,27.3,0,N,support,0
PC101891,2024-06-01,metro,premium,paid_search,33.0,213,24.54,8,9,1,0.054,5.3,0.553,47.8,0.052,0.98,26.4,0,N,support,0
PC100684,2023-03-05,metro,plus,referral,49.0,667,63.57,7,10,1,0.203,29.87,0.234,54.7,0.111,0.9,20.5,0,N,support,0
PC100287,2024-08-11,rural,basic,organic,38.0,142,83.75,9,18,2,0.26,22.91,0.428,56.6,0.149,1.044,9.7,0,N,support,0
PC101903 ,2024-07-14,metro,plus,organic,54.0,170,60.88,10,5,1,0.023,12.15,0.287,45.2,0.049,0.98,8.9,0,N,support,0
PC101334,2023-11-17,rural,basic,social,49.0,410,38.67,7,7,0,0.091,32.32,0.301,45.5,0.08,0.945,17.4,1,Y,support,1
PC102094,2024-06-26,rural,basic,social,42.0,188,56.68,12,12,0,0.462,35.4,0.069,59.2,0.071,0.971,11.3,0,N,support,0
PC101369,2024-05-18,metro,premium,organic,38.0,227,51.6,8,12,1,0.111,5.9,0.288,76.6,0.065,0.969,36.1,0,N,support,0
PC100023,2024-05-05,metro,basic,affiliate,56.0,240,74.26,4,9,1,0.095,17.33,0.223,52.2,0.127,1.14,54.3,0,N,support,0
PC100703,2023-12-18,rural,premium,paid_search,49.0,379,26.29,8,13,1,0.147,14.68,0.037,66.5,0.125,0.962,13.3,0,N,support,0
PC101866,2023-11-02,suburban,premium,paid_search,18.0,425,33.45,12,9,3,0.292,20.03,0.298,55.9,0.16,0.976,32.1,0,N,support,1
PC101368,2023-02-11,metro,basic,affiliate,30.0,689,30.55,8,10,0,0.063,8.14,0.336,78.1,0.023,1.083,21.5,0,Y,support,0
PC100091,2023-08-31,metro,basic,organic,23.0,488,51.99,11,15,1,0.278,47.38,0.168,88.2,0.093,0.932,13.7,0,Y,support,1
PC101262,2024-08-30,metro,plus,organic,51.0,123,42.78,14,15,1,0.505,22.13,0.191,58.6,0.095,1.027,30.1,0,N,support,1
PC100368,2023-07-07,metro,plus,referral,31.0,543,100.66,11,16,1,0.097,13.2,0.448,76.6,0.1,0.781,7.6,0,N,support,0
PC100905,2024-08-02,rural,premium,affiliate,18.0,151,36.23,13,15,3,0.151,17.3,0.352,65.4,0.243,1.189,39.0,0,N,support,1
PC100064,2023-06-07,suburban,plus,referral,31.0,573,44.15,7,10,0,0.076,13.91,0.149,57.0,0.021,0.714,51.2,0,N,support,0
PC101985,2024-08-21,suburban,basic,organic,46.0,132,29.07,12,11,1,0.249,18.42,0.09,83.9,0.108,1.033,21.9,0,N,support,0
PC101063,2023-10-24,metro,basic,paid_search,18.0,434,132.28,7,10,1,0.334,20.72,0.117,52.3,0.021,1.025,14.7,0,N,support,1
PC100077,2024-07-11,metro,basic,organic,55.0,173,215.11,10,15,2,0.342,32.65,0.306,87.9,0.053,1.114,23.4,0,N,support,1
PC101462,2024-06-21,metro,basic,referral,34.0,193,52.05,2,8,0,0.107,20.78,0.266,54.6,0.05,1.021,72.3,0,N,support,1
PC101701,2024-03-03,rural,premium,social,18.0,303,42.23,10,16,0,0.2,26.11,0.236,100.0,0.057,0.848,5.7,0,N,support,0
PC100990,2024-02-08,metro,plus,organic,33.0,327,26.96,9,11,2,0.092,16.0,0.405,43.9,0.327,1.0,15.5,1,N,price,1
PC100591,2024-02-20,metro,basic,organic,42.0,315,34.13,9,11,3,0.114,7.62,0.342,31.8,0.107,1.118,31.3,1,Y,support,1
PC100347,2023-04-15,suburban,basic,social,46.0,626,85.76,2,6,0,0.055,7.02,1.4,58.4,0.056,1.033,45.7,0,N,support,1
PC101631,2024-09-15,metro,basic,organic,30.0,107,60.06,11,13,0,0.151,17.75,0.13,96.7,0.076,0.748,16.4,0,N,support,0
PC100774,2024-08-23,metro,basic,organic,46.0,130,52.79,8,13,2,0.187,31.81,0.254,65.6,0.059,0.996,35.1,1,N,support,1
PC100608,2024-09-12,suburban,plus,paid_search,37.0,110,34.6,6,12,0,0.02,8.27,0.144,49.0,0.069,1.064,40.2,0,N,support,0
PC101475,2024-11-28,rural,basic,paid_search,45.0,33,99.09,5,10,2,0.16,16.31,0.261,63.6,0.04,1.139,48.6,0,N,support,0
PC101022,2023-08-07,suburban,basic,paid_search,34.0,512,23.73,3,11,1,0.134,16.12,0.542,50.5,0.123,1.042,25.6,1,Y,variety,1
PC101996,2024-07-19,rural,plus,organic,51.0,165,47.92,5,11,0,0.131,38.03,0.144,47.9,0.024,1.185,32.2,1,N,variety,1
PC101773,2024-09-19,rural,basic,social,56.0,103,52.0,9,17,2,0.227,20.22,0.284,84.7,0.104,1.008,14.1,0,N,support,0
PC101906,2024-04-10,metro,premium,referral,44.0,265,27.57,7,11,0,0.151,11.54,0.335,83.9,0.161,1.062,10.7,0,N,support,0
PC100993,2024-04-29,metro,premium,social,54.0,246,95.19,4,14,1,0.082,15.82,0.21,61.8,0.134,0.871,44.0,0,N,support,0
PC100906,2024-07-06,unknown,plus,social,43.0,178,40.98,12,16,1,0.042,14.65,0.124,77.9,0.082,1.012,39.0,0,N,support,0
PC101217,2024-01-21,metro,basic,paid_search,51.0,345,56.07,6,10,0,0.151,17.86,0.181,35.5,0.005,0.914,30.2,0,N,support,0
PC100568,2023-11-09,suburban,plus,organic,34.0,418,37.22,7,13,0,0.034,4.42,0.234,58.7,0.073,1.128,51.1,1,N,late delivery,1
PC100462 ,2024-04-22,metro,plus,referral,43.0,253,72.37,10,13,1,0.083,14.77,0.275,44.4,0.063,0.828,37.3,0,Y,support,0
PC100198,2024-06-22,suburban,plus,organic,29.0,192,32.87,9,10,0,0.151,8.39,0.118,78.4,0.068,1.008,12.7,0,N,support,0
PC100746,2024-02-16,suburban,basic,organic,56.0,319,33.18,9,12,1,0.004,9.13,0.095,27.5,0.097,1.109,27.1,0,N,support,0
PC102187,2024-10-03,metro,plus,social,26.0,89,67.1,7,11,2,0.247,17.73,0.409,49.7,0.056,1.121,53.6,0,N,support,0
PC101461,2023-12-13,suburban,basic,affiliate,38.0,384,71.64,7,11,1,0.015,12.57,0.173,48.1,0.105,1.018,20.1,0,N,support,0
PC102162,2024-03-26,metro,basic,social,45.0,280,25.39,3,5,1,0.019,17.77,0.22,61.7,0.067,1.061,37.4,1,Y,price,1
PC100517,2024-08-10,rural,basic,organic,45.0,143,46.13,6,11,1,0.17,14.39,0.117,46.5,0.098,1.173,28.7,0,N,support,0
PC101190,2024-03-16,rural,premium,social,55.0,290,62.13,11,13,0,0.258,35.9,0.114,75.1,0.104,0.954,29.4,0,N,support,0
PC102006,2024-07-20,metro,premium,social,53.0,164,54.43,9,11,1,0.046,8.73,0.121,43.4,0.021,1.101,13.7,0,Y,support,0
PC100891,2024-07-22,metro,plus,paid_search,40.0,162,37.01,9,7,1,0.128,63.02,0.177,72.1,0.06,0.964,16.9,1,Y,late delivery,1
PC100808,2023-11-05,metro,plus,organic,38.0,422,34.65,6,10,0,0.259,13.92,0.162,41.7,0.006,1.057,28.1,0,N,support,0
PC101767,2024-05-08,rural,premium,referral,44.0,237,36.05,10,10,1,0.272,26.92,0.366,71.6,0.033,0.934,22.4,0,N,support,0
PC101117 ,2024-04-12,metro,plus,social,35.0,263,57.43,5,6,0,0.065,10.24,0.12,63.8,0.011,0.798,16.2,0,N,support,0
PC100230,2024-02-10,metro,basic,organic,33.0,325,65.32,7,13,1,0.057,17.18,0.456,47.8,0.315,0.987,38.4,0,N,support,1
PC101352,2024-07-12,metro,basic,paid_search,35.0,172,37.13,10,16,1,0.13,11.65,0.226,80.5,0.138,1.041,10.5,0,Y,support,0
PC101439,2024-01-10,metro,plus,paid_search,40.0,356,64.2,8,9,0,0.078,13.47,0.212,47.3,0.154,0.826,17.1,0,N,support,0
PC100345,2024-08-11,suburban,plus,affiliate,28.0,142,46.73,5,10,0,0.1,12.01,0.371,55.9,0.046,0.883,20.9,0,N,support,0
PC100709,2024-10-11,suburban,premium,affiliate,50.0,81,70.83,9,8,1,0.017,24.4,0.237,78.6,0.117,1.066,42.6,0,N,support,0
PC101810,2023-01-01,rural,plus,social,54.0,1085,47.27,2,8,1,0.24,20.48,0.542,48.2,0.161,0.99,47.4,0,N,support,1
PC101542,2024-07-21,metro,basic,organic,31.0,163,104.18,9,9,1,0.094,22.06,0.481,66.2,0.035,1.024,13.5,0,Y,support,0
PC101756,2024-07-21,suburban,basic,organic,47.0,163,70.03,11,8,1,0.467,38.75,0.574,86.7,0.132,0.985,14.6,0,N,support,0
PC100502,2024-04-02,suburban,basic,paid_search,57.0,273,29.13,5,8,0,0.01,17.79,0.189,27.7,0.035,1.123,29.1,0,N,support,0
PC100533,2024-06-15,rural,plus,affiliate,20.0,199,51.99,15,19,1,0.08,57.78,0.613,79.1,0.099,1.008,10.9,0,N,support,1
PC100662,2023-05-08,suburban,basic,social,46.0,603,26.01,12,14,1,0.119,18.04,0.168,53.8,0.1,1.21,5.4,0,N,support,0
PC101980,2023-09-22,rural,premium,referral,30.0,466,92.48,7,7,1,0.118,27.18,0.091,31.4,0.046,1.01,42.7,0,N,support,0
PC101659,2023-01-01,metro,plus,paid_search,34.0,835,47.56,7,10,0,0.086,12.23,0.218,59.3,0.058,0.896,43.5,0,N,support,1
PC101330,2024-09-18,rural,basic,social,48.0,104,35.32,8,12,3,0.218,20.93,0.24,45.2,0.065,0.949,23.5,0,N,support,1
PC102182,2024-02-24,suburban,basic,paid_search,41.0,311,43.49,9,11,0,0.011,6.04,0.044,85.8,0.039,1.115,26.7,0,N,support,0
PC100074,2024-04-10,suburban,plus,affiliate,50.0,265,71.27,4,14,0,0.35,26.12,0.141,70.6,0.04,1.026,33.4,0,N,support,0
PC100003,2024-02-29,rural,premium,affiliate,52.0,306,47.84,12,12,2,0.402,36.09,0.214,55.5,0.143,1.198,4.4,0,N,support,0
PC100902,2024-05-17,metro,premium,organic,34.0,228,37.03,9,10,0,0.055,6.33,0.417,70.8,0.005,1.133,49.8,0,N,support,0
PC101692,2024-05-28,suburban,basic,organic,34.0,217,63.19,11,16,0,0.339,28.52,0.122,68.6,0.035,0.775,21.9,0,N,support,0
PC101955,2024-08-02,metro,plus,affiliate,42.0,151,44.02,6,9,0,0.079,360.0,0.296,61.7,0.043,0.949,43.1,0,N,support,1
PC100448,2024-09-22,metro,plus,social,44.0,100,46.83,1,8,0,0.035,15.84,0.173,65.3,0.054,0.993,41.6,0,N,support,0
PC101556,2024-07-08,metro,basic,organic,39.0,176,104.89,10,10,0,0.097,23.25,0.101,72.3,0.057,1.209,30.7,0,N,support,0
PC101295,2024-04-29,metro,?,affiliate,44.0,246,60.07,5,9,0,0.113,18.68,0.122,89.2,0.018,0.961,34.5,0,N,support,0
PC101713,2023-07-27,rural,plus,social,40.0,523,48.73,5,14,2,0.097,13.4,0.228,47.0,0.136,1.276,29.9,0,N,support,0
PC101095,2024-04-08,metro,basic,social,47.0,267,65.15,2,11,0,0.211,25.86,0.169,43.8,0.069,0.88,31.4,0,N,support,0
PC101042,2024-05-31,metro,basic,referral,46.0,214,85.89,6,14,1,0.262,16.03,0.083,13.8,0.08,1.008,25.1,0,Y,support,0
PC101013,2024-08-11,metro,premium,organic,48.0,142,43.07,12,15,0,0.151,24.07,0.162,72.4,0.012,0.962,40.2,0,N,support,0
PC101495,2024-05-19,metro,plus,affiliate,35.0,226,48.27,11,8,1,0.02,9.56,0.429,49.1,0.065,1.006,4.4,0,N,support,0
PC101723,2024-10-20,suburban,plus,organic,36.0,72,62.54,5,8,1,0.178,28.44,0.508,66.9,0.03,1.012,42.4,0,N,support,0
PC101501,2024-05-24,rural,plus,paid_search,49.0,221,70.33,4,11,0,0.343,29.9,0.314,63.5,0.033,1.106,46.0,0,N,support,0
PC101797,2023-07-14,metro,plus,social,38.0,536,100.86,8,12,2,0.338,23.01,0.321,2.9,0.234,0.794,32.3,0,N,support,1
PC100256,2024-09-17,metro,premium,paid_search,44.0,105,69.62,8,11,0,0.36,35.69,0.281,85.2,0.007,0.857,30.8,0,N,support,0
PC101235,2023-10-27,metro,basic,referral,47.0,431,51.19,8,14,1,0.073,4.03,0.265,57.5,0.171,1.008,55.8,0,N,support,0
PC100588,2024-10-09,metro,plus,affiliate,18.0,83,52.21,4,15,0,0.329,37.87,0.259,35.5,0.008,0.943,60.3,1,Y,late delivery,1
PC102178,2023-12-22,metro,basic,referral,28.0,375,31.29,5,4,0,0.043,20.22,0.1,50.5,0.046,1.098,24.9,0,N,support,0
PC101900,2024-09-29,metro,plus,referral,55.0,93,93.75,10,14,0,0.167,12.48,0.23,92.8,0.056,1.264,16.8,0,N,support,0
PC100670,2024-05-06,metro,plus,organic,35.0,239,32.62,6,7,2,0.118,31.87,0.078,35.1,0.077,1.288,24.9,1,N,variety,1
PC100055,2024-09-21,metro,basic,affiliate,38.0,101,55.38,5,13,1,0.333,18.48,0.394,73.5,0.026,0.935,60.7,0,N,support,0
PC101990,2024-11-18,rural,plus,referral,19.0,43,28.02,5,9,2,0.151,21.07,0.133,52.0,0.042,1.022,29.5,0,N,support,0
PC101487,2024-02-12,metro,plus,paid_search,78.0,323,40.99,9,18,1,0.074,25.89,1.4,27.5,0.022,1.035,24.2,0,N,support,1
PC100059,2024-06-04,rural,basic,organic,41.0,210,42.49,5,7,4,0.248,18.52,0.126,22.1,0.102,0.961,28.4,1,Y,price,1
PC101853,2024-08-21,rural,plus,affiliate,18.0,132,43.42,9,14,0,0.295,25.37,0.34,83.2,0.006,0.892,32.1,0,N,support,0
PC100337,2023-06-24,metro,basic,social,55.0,556,54.79,5,10,2,0.459,25.78,1.4,61.0,0.269,1.043,26.5,0,N,support,1
PC100068,2023-09-08,suburban,basic,referral,55.0,480,37.64,11,11,0,0.106,16.71,0.227,39.9,0.001,0.822,18.6,0,Y,support,0
PC100414,2024-07-28,suburban,plus,organic,58.0,156,61.32,6,10,1,0.014,12.41,0.201,57.7,0.022,0.921,41.7,0,N,support,0
PC101872,2024-11-24,metro,?,organic,42.0,37,56.82,11,11,1,0.057,7.65,0.226,46.7,0.079,0.975,25.2,0,N,support,0
PC102074,2024-03-16,suburban,basic,organic,20.0,290,62.38,4,8,2,0.199,26.51,0.115,51.0,0.083,1.008,22.3,1,N,support,1
PC101075,2024-11-11,suburban,basic,organic,28.0,50,85.04,8,12,2,0.358,20.17,0.309,82.0,0.074,1.0,13.7,0,N,support,0
PC100325,2024-02-08,suburban,basic,social,40.0,327,22.17,6,9,1,0.154,35.06,0.196,47.2,0.075,1.077,27.8,0,Y,support,0
PC101411,2024-07-31,suburban,basic,paid_search,30.0,153,26.88,10,9,0,0.035,9.64,0.221,88.6,0.09,1.157,14.3,0,N,support,0
PC101687,2024-05-02,suburban,basic,paid_search,27.0,243,35.18,3,10,0,0.151,24.38,0.242,49.2,0.114,1.08,56.0,0,N,support,0
PC100619,2024-05-09,suburban,premium,paid_search,56.0,236,34.71,11,11,1,0.07,18.95,0.244,76.0,0.175,0.983,62.4,0,N,support,0
PC101450,2024-02-25,rural,plus,paid_search,48.0,310,36.99,4,7,1,0.079,17.74,0.114,93.2,0.044,0.818,36.4,0,N,support,0
PC100453,2024-07-15,suburban,basic,referral,32.0,169,45.66,7,13,3,0.136,14.44,0.261,55.5,0.115,0.959,42.0,0,Y,support,1
PC100229,2023-11-13,rural,plus,paid_search,104.0,414,82.1,10,12,0,0.157,21.62,0.269,44.2,0.04,1.015,34.8,0,N,support,1
PC101251,2024-02-01,rural,premium,organic,23.0,334,28.51,11,10,0,0.188,23.21,0.376,65.2,0.08,0.932,39.8,1,N,support,1
PC102189,2024-05-05,Metro,plus,organic,37.0,240,26.71,10,13,1,0.178,19.03,0.263,67.4,0.187,1.05,34.7,0,N,support,0
PC101740,2023-12-31,suburban,basic,organic,41.0,366,70.2,5,13,1,0.255,24.31,0.28,67.1,0.028,1.06,32.6,0,N,support,0
PC101999,2023-09-01,rural,plus,social,44.0,487,37.91,4,12,0,0.422,49.44,0.247,65.3,0.029,1.18,34.9,1,N,price,1
PC100318,2024-04-17,metro,premium,organic,27.0,258,39.18,5,18,0,0.217,19.26,0.114,90.2,0.107,0.827,19.9,0,N,support,0
PC101229,2024-05-29,metro,plus,paid_search,56.0,216,59.41,8,14,0,0.042,9.12,0.179,45.9,0.008,1.28,30.3,0,N,support,0
PC100666,2023-06-20,rural,basic,social,29.0,560,60.41,11,17,0,0.328,32.67,0.129,64.6,0.016,1.165,30.2,0,Y,support,0
PC100880,2024-08-08,rural,plus,social,60.0,145,40.76,12,18,1,0.055,23.9,0.201,65.0,0.084,0.876,26.0,1,Y,late delivery,1
PC102059,2023-01-21,metro,basic,paid_search,38.0,710,42.86,3,10,0,0.103,13.94,0.315,77.6,0.045,0.8,27.2,0,N,support,1
PC100816,2023-10-26,rural,plus,referral,42.0,432,82.89,11,14,0,0.275,27.83,0.19,66.5,0.013,0.87,20.6,0,N,support,0
PC100598,2024-11-12,rural,plus,paid_search,42.0,49,81.87,2,12,1,0.207,26.79,0.163,36.4,0.197,0.982,33.0,0,N,support,0
PC100893,2024-04-14,metro,basic,referral,51.0,261,75.17,3,10,1,0.035,6.98,0.154,40.8,0.146,0.853,69.2,0,N,support,0
PC100597,2024-05-09,suburban,premium,paid_search,34.0,236,80.47,5,11,1,0.277,12.54,0.513,77.7,0.09,1.17,48.6,0,N,support,0
PC101383,2024-08-06,suburban,premium,organic,35.0,147,34.59,9,11,1,0.19,14.07,0.257,87.0,1.2,1.16,20.6,0,N,support,1
PC101177,2024-08-07,rural,plus,social,40.0,146,25.64,4,9,1,0.21,27.33,0.107,50.8,0.319,0.934,43.6,1,Y,support,1
PC100849,2023-11-21,metro,plus,social,41.0,406,33.09,8,6,2,0.086,16.41,0.202,63.3,0.038,1.065,19.5,0,N,support,0
PC101385,2023-12-03,metro,basic,affiliate,38.0,394,57.07,8,14,2,0.042,2.37,0.23,36.6,0.08,1.104,15.2,1,Y,late delivery,1
PC100558,2024-04-30,rural,premium,paid_search,31.0,245,57.23,12,12,0,0.1,14.97,0.345,52.2,0.002,1.05,45.1,0,N,support,0
PC100736,2024-03-11,suburban,basic,paid_search,47.0,295,49.53,7,4,0,0.392,19.68,0.317,77.4,0.044,0.795,49.1,0,N,support,0
PC100154,2024-03-21,suburban,premium,organic,35.0,285,58.13,10,13,2,0.099,9.31,0.188,60.3,0.059,0.906,15.2,0,N,support,0
PC101754,2024-04-22,rural,basic,affiliate,35.0,253,79.88,10,8,2,0.326,22.18,0.383,68.2,0.175,0.999,25.4,0,N,support,0
PC101932,2023-06-30,suburban,plus,affiliate,33.0,0,46.68,5,11,1,0.125,13.09,0.322,71.8,0.029,1.048,68.0,0,Y,support,0
PC101824,2023-10-05,metro,basic,referral,51.0,453,32.25,8,10,0,0.17,14.79,0.112,46.8,0.061,1.061,12.0,0,N,support,0
PC100534,2024-10-06,suburban,basic,paid_search,30.0,86,69.12,13,17,1,0.198,24.39,0.301,76.0,0.028,1.004,14.4,0,N,support,0
