StockCode,product_month,monthly_quantity,monthly_revenue,monthly_invoices,monthly_customers,avg_price,grain
21198,2010-10,15,29.88,3,2,2.7899999999999996,product_month
21198,2010-11,12,19.8,1,1,1.65,product_month
21198,2010-12,96,40.32,2,2,0.42,product_month
21198,2011-01,414,215.7,14,13,1.1814285714285713,product_month
21198,2011-02,73,61.41,4,4,1.3424999999999998,product_month
21198,2011-03,24,39.6,2,2,1.65,product_month
21198,2011-04,44,75.88,7,7,1.855,product_month
21198,2011-05,62,105.58,6,5,2.1966666666666668,product_month
21198,2011-06,58,83.4,6,5,1.3766666666666667,product_month
21198,2011-07,85,109.09,17,5,1.1194117647058823,product_month
21198,2011-08,48,79.2,3,3,1.6499999999999997,product_month
21198,2011-09,50,82.5,4,3,1.65,product_month
21198,2011-10,1,3.29,1,1,3.29,product_month
21198,2011-11,62,92.7,4,4,1.5999999999999999,product_month
21198,2011-12,12,19.8,1,1,1.65,product_month
21199,2009-12,4,10.16,3,2,2.8366666666666664,product_month
21199,2010-01,111,183.15,14,14,1.65,product_month
21199,2010-02,21,38.07,7,6,2.1385714285714283,product_month
21199,2010-03,51,89.28,6,5,2.22,product_month
21199,2010-04,23,44.79,7,5,2.1385714285714283,product_month
21199,2010-05,6,16.74,5,3,2.6759999999999997,product_month
21199,2010-06,74,123.81,8,7,1.86375,product_month
21199,2010-07,35,61.17,9,6,2.03,product_month
21199,2010-08,5,15.09,4,2,2.9325,product_month
21199,2010-09,2,5.01,2,2,2.505,product_month
21199,2010-10,5,15.09,4,1,2.9325,product_month
21199,2010-11,2,5.01,2,2,2.505,product_month
21199,2010-12,63,48.33,5,4,2.088,product_month
21199,2011-01,475,255.74,17,16,1.268235294117647,product_month
21199,2011-02,55,39.910000000000004,6,3,2.5383333333333336,product_month
21199,2011-03,49,82.49000000000001,5,5,1.9780000000000002,product_month
21199,2011-04,50,85.78,10,8,1.799090909090909,product_month
21199,2011-05,41,69.29,5,5,1.9780000000000002,product_month
21199,2011-06,31,30.65,4,2,1.65,product_month
21199,2011-07,104,124.04,20,7,1.117,product_month
21199,2011-08,36,59.400000000000006,2,2,1.65,product_month
21199,2011-09,1,1.65,1,1,1.65,product_month
21199,2011-11,49,71.25,2,2,1.5499999999999998,product_month
21199,2011-12,12,19.8,1,1,1.65,product_month
21200,2009-12,23,45.07,5,3,2.718,product_month
21200,2010-01,2,3.3,1,1,1.65,product_month
21200,2010-02,4,10.02,3,3,2.22,product_month
21200,2010-03,32,56.22,4,4,2.0774999999999997,product_month
21200,2010-04,12,19.8,1,1,1.65,product_month
21200,2010-05,6,18.45,4,2,2.9325,product_month
21200,2010-06,34,57.81,10,9,1.8054545454545454,product_month
21200,2010-07,51,87.57,6,5,2.22,product_month
21200,2010-08,32,56.22,3,3,2.22,product_month
21200,2010-09,8,20.04,3,3,2.22,product_month
21200,2010-10,17,28.05,3,3,1.6499999999999997,product_month
21200,2010-11,82,133.12,8,8,1.7955555555555556,product_month
21200,2010-12,112,92.23,7,4,1.74,product_month
21200,2011-01,262,241.46,22,6,1.5377272727272726,product_month
21200,2011-02,17,28.05,2,2,1.65,product_month
21200,2011-03,48,87.4,7,6,2.1185714285714288,product_month
21200,2011-04,10,29.62,3,2,2.7433333333333336,product_month
21200,2011-05,3,9.870000000000001,2,1,3.29,product_month
21200,2011-06,17,28.05,3,3,1.6499999999999997,product_month
21200,2011-07,18,41.18,5,3,2.634,product_month
21200,2011-08,7,19.75,3,2,2.7433333333333336,product_month
21200,2011-09,170,263.18,7,5,2.3242857142857143,product_month
21200,2011-10,162,238.50000000000003,5,5,1.6099999999999999,product_month
21200,2011-11,290,437.06,8,7,1.805,product_month
21200,2011-12,6,19.74,1,1,3.29,product_month
21201,2009-12,58,149.88,6,3,4.221666666666667,product_month
21201,2010-01,39,114.51,5,4,3.3866666666666667,product_month
21201,2010-02,41,107.06,8,8,2.8637499999999996,product_month
21201,2010-03,104,243.6,8,7,2.49375,product_month
21201,2010-04,273,609.75,18,14,2.4,product_month
21201,2010-05,305,669.75,12,11,2.4375,product_month
21201,2010-06,196,471.66,20,15,2.985238095238095,product_month
21201,2010-07,206,483.09,15,12,3.12125,product_month
21201,2010-08,65,172.52,9,8,3.057777777777778,product_month
21201,2010-09,93,218.06,13,13,2.697142857142857,product_month
21201,2010-10,26,66.3,7,7,2.55,product_month
21201,2010-11,97,228.26,13,10,2.7084615384615387,product_month
21201,2010-12,54,142.72,7,7,3.0519999999999996,product_month
21201,2011-01,93,225.49,10,7,2.956363636363636,product_month
21201,2011-02,53,149.61,9,7,3.2729999999999997,product_month
21201,2011-03,82,194.73,6,6,2.8766666666666665,product_month
21201,2011-04,44,119.43,6,6,2.9516666666666667,product_month
21201,2011-05,85,228.8,13,10,3.0664285714285713,product_month
21201,2011-06,99,245.31,11,9,3.166363636363636,product_month
21201,2011-07,45,155.72,11,6,3.8645454545454543,product_month
21201,2011-08,68,163.85,6,5,3.2783333333333338,product_month
21201,2011-09,164,355.81000000000006,5,5,2.9419999999999997,product_month
21201,2011-10,154,327.90000000000003,5,5,2.46,product_month
21201,2011-11,294,651.34,8,6,3.04,product_month
21201,2011-12,19,65.32,4,2,4.3575,product_month
21202,2009-12,24,39.6,2,2,1.65,product_month
21202,2010-01,12,19.8,1,1,1.65,product_month
21202,2010-02,2,5.01,2,2,2.505,product_month
21202,2010-03,13,23.16,2,2,2.505,product_month
21202,2010-04,14,23.1,3,3,1.6499999999999997,product_month
21202,2010-05,31,51.150000000000006,6,6,1.6499999999999997,product_month
21202,2010-06,28,46.2,4,4,1.65,product_month
21202,2010-07,161,236.84999999999997,6,4,1.5499999999999998,product_month
21202,2010-08,12,21.5,3,2,2.2166666666666663,product_month
21202,2010-09,16,26.4,3,3,1.6499999999999997,product_month
21202,2010-10,4,6.6,2,2,1.65,product_month
21202,2010-11,63,118.65,7,7,1.8657142857142854,product_month
21202,2010-12,196,131.4,2,2,1.45,product_month
21202,2011-01,156,113.4,4,4,0.9,product_month
21202,2011-02,5,16.45,1,1,3.29,product_month
21202,2011-03,39,64.35,4,4,1.65,product_month
21202,2011-04,12,19.8,1,1,1.65,product_month
21202,2011-05,19,59.23,3,2,2.7433333333333336,product_month
21202,2011-06,10,19.779999999999998,4,4,2.06,product_month
21202,2011-07,12,19.8,1,1,1.65,product_month
21202,2011-09,15,24.75,3,3,1.6499999999999997,product_month
21202,2011-11,13,21.45,2,2,1.65,product_month
21203,2009-12,37,62.83,6,5,1.9466666666666665,product_month
21203,2010-01,70,132.6,10,6,2.505,product_month
21203,2010-02,101,175.85999999999999,13,10,2.065,product_month
21203,2010-03,139,243.03,21,17,2.057142857142857,product_month
21203,2010-04,560,846.15,18,16,1.9016666666666664,product_month
21203,2010-05,111,209.45999999999998,16,12,2.1411764705882352,product_month
21203,2010-06,173,286.02,24,17,1.9183333333333332,product_month
21203,2010-07,291,471.87,27,19,2.0077777777777777,product_month
21203,2010-08,59,102.47999999999999,10,9,1.9919999999999998,product_month
21204,2009-12,20,33.0,4,4,1.65,product_month
21204,2010-01,45,82.8,7,5,2.382857142857143,product_month
21204,2010-02,34,69.78,7,5,2.382857142857143,product_month
21204,2010-03,101,181.35,17,12,2.241764705882353,product_month
21204,2010-04,422,642.78,18,14,2.0077777777777777,product_month
21204,2010-05,75,130.59,15,11,2.0774999999999997,product_month
21204,2010-06,62,101.61,12,10,1.7758333333333332,product_month
21204,2010-07,187,286.59,16,12,1.933125,product_month
21204,2010-08,58,107.67,9,8,2.03,product_month
21204,2010-09,18,34.83,3,3,2.22,product_month
21204,2010-10,32,52.8,5,5,1.6499999999999997,product_month
21204,2010-11,55,90.75,7,7,1.65,product_month
21204,2010-12,4,13.44,2,1,3.36,product_month
21204,2011-01,24,39.599999999999994,5,5,1.65,product_month
21204,2011-02,4,9.879999999999999,4,3,2.4699999999999998,product_month
21204,2011-03,75,127.03,8,7,2.06,product_month
21204,2011-04,91,150.15,9,9,1.65,product_month
21204,2011-05,35,70.87,5,4,2.306,product_month
21204,2011-06,39,72.39,9,6,2.01,product_month
21204,2011-07,79,129.47,21,6,1.6347619047619046,product_month
21204,2011-08,37,62.69,4,4,2.06,product_month
21204,2011-09,53,90.73,7,7,1.8842857142857141,product_month
21204,2011-10,30,52.78,5,5,1.9780000000000002,product_month
21204,2011-11,14,26.380000000000003,3,2,2.7433333333333336,product_month
21204,2011-12,15,26.39,3,3,2.1966666666666668,product_month
21205,2009-12,76,195.78,11,6,3.4535714285714283,product_month
21205,2010-01,14,35.7,3,3,2.55,product_month
21205,2010-02,10,28.009999999999998,4,4,3.1774999999999998,product_month
21205,2010-03,73,174.59,8,7,3.12125,product_month
21205,2010-04,20,51.0,4,4,2.55,product_month
21205,2010-05,73,167.06,7,7,2.8074999999999997,product_month
21205,2010-06,66,175.83,12,10,2.9683333333333333,product_month
21205,2010-07,13,45.699999999999996,4,4,3.1774999999999998,product_month
21205,2010-08,14,40.72,3,3,3.3866666666666667,product_month
21205,2010-09,18,50.92,3,3,3.3866666666666667,product_month
21205,2010-10,19,48.449999999999996,7,7,2.55,product_month
21205,2010-11,26,71.32,10,10,2.778181818181818,product_month
21205,2010-12,27,78.81,7,6,3.0479999999999996,product_month
21205,2011-01,47,118.02999999999999,17,7,2.511052631578947,product_month
21205,2011-02,4,10.2,1,1,2.55,product_month
21205,2011-03,24,73.25,6,4,3.7550000000000003,product_month
21205,2011-04,36,91.8,8,7,2.55,product_month
21205,2011-05,17,48.17,5,5,3.032,product_month
21205,2011-06,12,30.599999999999998,5,5,2.55,product_month
21205,2011-07,28,71.4,5,5,2.55,product_month
21205,2011-08,22,63.33,5,5,3.032,product_month
21205,2011-09,24,61.2,2,2,2.55,product_month
21205,2011-10,3,12.469999999999999,3,2,4.156666666666666,product_month
21205,2011-11,16,40.8,3,3,2.55,product_month
21205,2011-12,1,2.55,1,1,2.55,product_month
21206,2009-12,30,49.5,4,4,1.65,product_month
21206,2010-01,59,97.35,7,6,1.65,product_month
21206,2010-02,97,160.05,15,11,1.65,product_month
21206,2010-03,102,168.3,16,16,1.65,product_month
21206,2010-04,116,181.79999999999998,11,11,1.6318181818181818,product_month
21206,2010-05,161,269.07,22,20,1.8054545454545454,product_month
21206,2010-06,84,147.15,15,9,1.9706249999999998,product_month
21206,2010-07,76,144.21,15,12,2.106,product_month
21206,2010-08,29,47.85,4,4,1.65,product_month
21206,2010-09,57,100.89,7,6,2.1385714285714283,product_month
21206,2010-10,34,56.1,6,6,1.6499999999999997,product_month
21206,2010-11,22,38.01,7,7,1.86375,product_month
21206,2010-12,336,266.4,6,6,1.4,product_month
21206,2011-01,295,257.01,16,14,1.6576470588235295,product_month
21206,2011-02,33,59.370000000000005,5,4,2.306,product_month
21206,2011-03,151,233.23,10,9,1.938,product_month
21206,2011-04,51,85.79,7,7,1.8842857142857141,product_month
21206,2011-05,107,168.59,10,10,1.7939999999999998,product_month
21206,2011-06,81,143.29,15,9,2.195333333333333,product_month
21206,2011-07,52,88.47999999999999,17,5,1.8311764705882352,product_month
21206,2011-08,71,117.39,7,4,2.445,product_month
21206,2011-09,45,74.25,4,4,1.65,product_month
21206,2011-10,64,108.88000000000001,8,6,2.06,product_month
21206,2011-11,17,29.69,4,4,2.06,product_month
21207,2009-12,31,58.269999999999996,5,4,2.362,product_month
21207,2010-01,60,105.84,9,8,2.03,product_month
21207,2010-02,75,123.75,10,10,1.65,product_month
21207,2010-03,159,264.06,21,20,1.7314285714285713,product_month
21207,2010-04,301,447.27,9,8,1.9633333333333332,product_month
21207,2010-05,203,312.65999999999997,15,15,1.7506666666666666,product_month
21207,2010-06,502,743.72,15,14,1.7373333333333332,product_month
21207,2010-07,177,276.27,15,13,1.7373333333333332,product_month
21207,2010-08,73,120.45,9,9,1.65,product_month
21207,2010-09,670,993.7199999999999,14,13,1.8800000000000001,product_month
21207,2010-10,186,309.27,18,13,2.0188888888888887,product_month
21207,2010-11,97,157.29,10,9,1.972,product_month
21207,2010-12,50,97.89,7,5,2.334,product_month
21207,2011-01,30,49.47,8,7,1.6488888888888888,product_month
21207,2011-02,60,89.39999999999999,2,2,1.5499999999999998,product_month
21207,2011-03,108,168.56,8,8,1.6224999999999998,product_month
21207,2011-04,4,6.56,3,2,1.6366666666666667,product_month
21207,2011-05,30,49.36,10,7,1.642,product_month
21207,2011-06,162,248.04,12,10,1.6116666666666666,product_month
21207,2011-07,111,173.45,12,9,1.6284615384615384,product_month
21207,2011-08,88,135.56,8,6,1.6199999999999999,product_month
21207,2011-09,179,275.95,17,12,1.6205882352941174,product_month
21207,2011-10,184,293.65999999999997,28,18,1.6357142857142857,product_month
21207,2011-11,64,105.36,15,8,1.6393333333333333,product_month
21207,2011-12,14,23.060000000000002,2,2,1.64,product_month
21208,2009-12,6,13.46,2,2,2.2433333333333336,product_month
21208,2010-01,10,23.34,3,3,2.22,product_month
21208,2010-02,9,19.98,4,3,2.505,product_month
21208,2010-03,3,6.66,2,2,2.505,product_month
21208,2010-04,2,6.72,2,1,3.36,product_month
21208,2010-05,4,13.44,2,1,3.36,product_month
21208,2010-06,30,51.209999999999994,4,4,2.0774999999999997,product_month
21208,2010-07,7,20.099999999999998,4,2,2.9325,product_month
21208,2010-08,12,19.8,1,1,1.65,product_month
21208,2010-09,4,8.309999999999999,2,2,2.505,product_month
21208,2010-10,25,41.25,3,3,1.6499999999999997,product_month
21208,2010-11,26,54.870000000000005,8,5,2.505,product_month
21208,2010-12,4,10.02,2,1,2.7899999999999996,product_month
21208,2011-01,54,88.80000000000001,11,3,1.6445454545454545,product_month
21208,2011-02,85,132.29,4,4,2.01,product_month
21208,2011-03,61,104.16999999999999,7,4,2.5585714285714287,product_month
21208,2011-04,6,13.18,4,3,2.4699999999999998,product_month
21208,2011-05,12,34.56,5,2,2.634,product_month
21208,2011-06,201,107.38999999999999,10,8,1.26,product_month
21208,2011-07,136,61.739999999999995,11,10,0.8733333333333334,product_month
21208,2011-08,72,28.08,6,6,0.38999999999999996,product_month
21208,2011-09,72,28.08,6,6,0.38999999999999996,product_month
21208,2011-10,75,29.25,4,4,0.39,product_month
21208,2011-11,125,48.75,8,8,0.39,product_month
21208,2011-12,38,14.82,5,5,0.39,product_month
21209,2009-12,1,1.65,1,1,1.65,product_month
21209,2010-01,34,64.65,5,4,2.334,product_month
21209,2010-02,17,33.18,4,3,2.505,product_month
21209,2010-03,9,19.98,3,2,2.7899999999999996,product_month
21209,2010-04,37,62.760000000000005,4,4,2.0774999999999997,product_month
21209,2010-05,24,56.7,5,3,2.6759999999999997,product_month
21209,2010-06,45,81.09,7,6,2.1385714285714283,product_month
21209,2010-07,12,31.77,7,3,2.871428571428571,product_month
21209,2010-08,10,16.5,1,1,1.65,product_month
21209,2010-09,17,28.05,2,2,1.65,product_month
21209,2010-10,24,39.6,2,2,1.65,product_month
21209,2010-11,22,45.87,7,4,2.5985714285714283,product_month
21209,2010-12,4,10.02,2,2,2.22,product_month
21209,2011-01,130,123.10000000000001,14,3,1.6171428571428572,product_month
21209,2011-02,88,138.88,5,5,1.938,product_month
21209,2011-03,77,130.57,8,5,2.445,product_month
21209,2011-04,7,14.83,5,4,2.306,product_month
21209,2011-05,24,57.63999999999999,7,2,2.8214285714285716,product_month
21209,2011-06,334,147.66,10,9,0.97,product_month
21209,2011-07,117,92.03,9,6,1.6788888888888889,product_month
21209,2011-08,77,30.029999999999998,7,7,0.39,product_month
21209,2011-09,146,56.94,5,5,0.39,product_month
21209,2011-10,72,28.08,4,4,0.39,product_month
21209,2011-11,108,42.12,9,9,0.39,product_month
21209,2011-12,41,15.989999999999998,4,4,0.39,product_month
21210,2009-12,392,624.05,50,32,2.0224,product_month
21210,2010-01,648,928.92,49,32,1.8555102040816327,product_month
21210,2010-02,776,1102.1,42,34,1.7319047619047618,product_month
21210,2010-03,587,849.02,54,38,1.8959259259259258,product_month
21210,2010-04,928,1303.3,38,31,1.7213157894736841,product_month
21210,2010-05,633,903.93,63,53,1.6622222222222223,product_month
21210,2010-06,1041,1461.7199999999998,75,58,1.6810526315789474,product_month
21210,2010-07,1050,1435.6799999999998,56,51,1.5687499999999999,product_month
21210,2010-08,666,937.85,48,38,1.8275510204081633,product_month
21210,2010-09,698,1045.25,67,59,1.6324999999999998,product_month
21210,2010-10,969,1428.34,74,59,1.7118918918918917,product_month
21210,2010-11,924,1341.54,92,68,1.8084210526315787,product_month
21210,2010-12,703,1126.96,43,28,2.0274603174603176,product_month
21210,2011-01,425,607.59,44,38,1.6327272727272728,product_month
21210,2011-02,745,995.66,34,22,2.0429411764705883,product_month
21210,2011-03,738,1030.52,58,48,1.7503448275862068,product_month
21210,2011-04,97,125.32,3,3,1.8733333333333333,product_month
21210,2011-05,1,3.75,1,1,3.75,product_month
21210,2011-06,425,588.14,33,27,1.7112121212121212,product_month
21210,2011-07,460,657.4499999999999,34,30,1.641470588235294,product_month
21210,2011-08,397,569.23,36,30,1.7355555555555555,product_month
21210,2011-09,593,897.7399999999999,50,41,1.7582352941176471,product_month
21210,2011-10,427,630.27,34,29,1.7257142857142858,product_month
21210,2011-11,867,1260.1899999999998,71,55,1.6713698630136986,product_month
21210,2011-12,59,102.74,12,7,2.4458333333333333,product_month
21211,2009-12,6,11.879999999999999,4,3,2.245,product_month
21211,2010-01,38,56.629999999999995,8,8,1.6412499999999999,product_month
21211,2010-02,50,78.61999999999999,12,8,1.96,product_month
21211,2010-03,52,76.92999999999999,8,8,1.6412499999999999,product_month
21211,2010-04,51,73.94999999999999,5,5,1.45,product_month
21211,2010-05,203,276.68,13,13,1.545,product_month
21211,2010-06,108,159.66,20,18,1.5957142857142856,product_month
21211,2010-07,47,68.14999999999999,8,8,1.45,product_month
21211,2010-08,15,23.279999999999998,3,3,1.96,product_month
21211,2010-09,691,888.28,14,14,1.545,product_month
21211,2010-10,197,287.18,24,24,1.51375,product_month
21211,2010-11,66,97.22999999999999,15,15,1.5519999999999998,product_month
21211,2010-12,114,170.06,7,6,1.9259999999999997,product_month
21211,2011-01,10,17.53,6,4,1.955,product_month
21211,2011-02,56,87.27,9,7,2.1244444444444444,product_month
21211,2011-03,122,163.76999999999998,8,7,1.89625,product_month
21211,2011-04,43,66.12,9,8,1.8688888888888888,product_month
